FileName,Title,Kanun No,Kanun
4- Danışmnlık Hizmet Alımlarına Ait Tip Sözleşmesi.docx, Yer teslimi,40,"40.1. İdare, Danışmanın işlerin gereği gerekli olacak her yer ve sahaya ücretsiz ve herhangi bir kısıtlama olmaksızın girebileceğini garanti eder. Danışmanın bu yer ve sahalara girmesi neticesinde, bu arazilerde veya arazilerde bulunan gayri menkullerde meydana gelebilecek her tür zarar ve ziyandan İdare sorumlu olacak ve söz konusu zarar veya ziyan, Danışman ile alt yüklenicinin veya bunların Personeli'nin kusur veya ihmalinden kaynaklanmadığı sürece İdare, Danışmanı ve Danışman personelini her türlü mali mesuliyete karşı tazmin edecektir."
4- Danışmnlık Hizmet Alımlarına Ait Tip Sözleşmesi.docx," Teslim, muayene, kabul işlemleri ve kesin hesap",41,"41.1.Sözleşme konusu iş tamamlandığında, Danışman, işin teslim alınarak kabul işlemlerinin yapılmasını isteyen bir dilekçe ile İdareye başvurur. Yapılan işler, İdarece verilecek talimat üzerine Kontrol Teşkilatınca ön incelemeden geçirilir. Bu inceleme sonucunda Kontrol Teşkilatı işlerin mevcut haliyle Sözleşme ve eklerinde belirtilen şartlara uygun olarak tamamlandığını veya tamamlanmamış olsa bile teslim alınması istenen işte, işin fonksiyonelliğine önemli ölçüde zarar verecek bir durumun olmadığını ve İdarenin ihtiyacını karşılama açısından bu haliyle kabul edilebilir olduğunu tespit ederse, İşin tamamlanmış veya listelenen eksiklikleri ile tamamlanmış sayılabilir olduğunu İdareye bildirir. Bu durumda İdare en az üç kişiden oluşan bir Kabul Komisyonu kurar ve kabul aşamasına geçilir. Teslim alınan işin muayene ve kabul işlemleri, yürürlükteki “Danışmanlık Hizmet Alımları Muayene ve Kabul Yönetmeliğinde yer alan hükümlere göre işin kabule elverişli şekilde teslim edildiği tarihten itibaren …….. işgünü içinde yapılarak kesin hesap raporu çıkarılır 
41.1.1.Danışmanın dilekçesi üzerine yapılan incelemede, İşte önemli ve işin fonksiyonelliğini engellediği için İdarenin ihtiyacını karşılama açısından kabul edilemez eksiklik veya kusurların bulunduğu tespit edilirse bu durum İdareye bildirilir ve kabul aşamasına geçilmez. İdare bu bildirim üzerine işin Sözleşme ve eklerine uygun şekilde tamamlanması için Danışmana nedenleri açıkça belirtilen ...... gün süreli bir ihtarda bulunarak işlerin tamamlanmasını isteyecektir. Bu ihtardan sonra Danışman işi süresi içinde kabul edilebilir hale getiremez ise Sözleşme feshedilir. Bu tamamlama süresi, Madde 9’da belirtilen sürenin aşılmasına neden olursa, aşan süre cezalı olarak çalışılır.
41.1.2.Verilen bu sürede eksikliklerin giderilerek teslim için ikinci başvurunun yapılmasını müteakip, Kontrol Teşkilatı tekrar bir inceleme yapar ve kusur ve eksiklikleri giderilmiş haliyle işin Sözleşme ve eklerinde belirtilen şartlara uygun olarak tamamlandığını veya tamamlanmamış olsa bile teslim alınması istenen İşte, işin fonksiyonelliğine önemli ölçüde zarar verecek bir durumun olmadığını ve İdarenin ihtiyacını karşılama açısından bu haliyle kabul edilebilir olduğunu, tespit ettiği eksiklikleri de gösteren bir liste ile İdareye bildirir. Danışman veya vekili, yazı ile yapılacak çağrıya rağmen Kabulde hazır bulunmazsa veya Kabul Tutanağını imzalamak istemezse tutanakta bu husus ayrıca belirtilir.
41.1.3.Kabul Heyeti tarafından, Danışman veya vekili ile birlikte, yapılacak incelemeden sonra İşin durumu uygun görüldüğü takdirde bir Kabul Tutanağı düzenlenir ve bunu Danışman veya vekili de imzalar. Kabul Heyeti işin kabulüne ilişkin kusur ve eksikliklerin varlığını tespit ederse, gördüğü kusur ve eksikliklerin dökümünü gösterir bir liste düzenler ve bunların giderilmesi için gerekli olan süreyi belirler.
41.1.4.Kabul Heyetinin kabul esnasında tespit ettiği eksiklikler, belirlenen sürede Danışman tarafından giderilmezse bu sürenin bitiminden sonra eksikliklerin giderilmesine kadar geçecek her gün için, giderilecek eksikliklerin durumuna göre Madde 17’de gecikme cezası olarak yazılan miktarın % .........’i tutarında ceza uygulanır ve kabul tarihi eksikliklerin giderilmesi tarihine ertelenir. Ancak bu gecikme sözleşmede belirtilen süreyi geçtiği takdirde İdare, bu eksiklikleri üçüncü taraflara yaptırabilir. Bu işlerin bedeli, Danışmanın varsa alacaklarından veya teminatından kesilir. Bu takdirde eksikler tamamlanıncaya kadar ceza uygulaması devam eder ve kabul tarihi ertelenir.
41.1.5.Kabul tarihi olarak esas alınacak tarih, İşin kabule elverişli bir halde tamamlandığı tarih olup bunu Kabul Heyeti tespit ederek tutanağa geçirir. Kabul işleminin tamamlanması sonucunda yapılmış işleri ayrıntılı olarak (gerekli durumlarda iş kalemlerini içeren bir liste halinde) gösteren bir Kabul Belgesi düzenlenir."
4- Danışmnlık Hizmet Alımlarına Ait Tip Sözleşmesi.docx, Kesin hesap raporu,42,"42.1. Kabul Belgesinin düzenlenmesinden sonra en geç 60 gün içerisinde, Kabul Heyeti detaylı olarak, Sözleşmeye uygun olarak yapılmış olan bütün İşlerin değerini gösteren tamamlayıcı dokümanlarla birlikte bir Kesin Hesap Raporu düzenleyecektir.
42.1.1.Kesin Hesap Raporu aşağıdaki asgari bilgileri içerecektir;
	(a) Kabul heyetinin görüşüne göre Sözleşme gereği kesin olarak muaccel hale gelen ve ödenmesi gereken tutar,
	(b) İdare tarafından daha önce ödenmiş bulunan bütün meblağlar ve İdarenin Sözleşme ile hak kazandığı bütün alacaklar indirildikten sonra, duruma göre İdarenin Danışmana ya da Danışmanın İdareye borçlu kaldığı bakiye (varsa). 
42.1.2.Kesin Hesap aşamasında Danışmana ödenmesi gereken bir tutar öngörülmüşse bu tutar, Kesin Hesabın İdareye iletilmesinden itibaren 60 gün içerisinde İdare tarafından Danışmana ödenecektir. "
4- Danışmnlık Hizmet Alımlarına Ait Tip Sözleşmesi.docx, Sözleşmede değişiklik yapılması ,43,"43.1. Sözleşme imzalandıktan sonra, sözleşme bedelinin aşılmaması ve İdare ile Danışmanın karşılıklı olarak anlaşması kaydıyla, 
	(a) İşin yapılma veya teslim yeri.
	(b) İşin süresinden önce yapılması veya teslim edilmesi kaydıyla işin süresi ve bu süreye uygun olarak ödeme şartlarına ait hususlarda sözleşme hükümlerinde değişiklik yapılabilir. Bu hallerin dışında sözleşme hükümlerinde değişiklik yapılamaz ve ek sözleşme düzenlenemez."
4- Danışmnlık Hizmet Alımlarına Ait Tip Sözleşmesi.docx,Sözleşmenin devri,44,"44.1. Sözleşmenin devri, zorunlu hallerde ihale yetkilisinin yazılı izni alınmak kaydıyla mümkündür İdare, Sözleşmenin devredilmesine ilişkin talepleri değerlendirirken 4735 sayılı Kamu İhale Sözleşmeleri Kanununun 16 ncı maddesi kapsamında engel bir durumun olup olmadığını tespit edecektir. İhale yetkilisince gerekli iznin verilmesinin ardından düzenlenecek devir sözleşmesi ihale yetkilisi, devreden ve devir alanın imzaları ile devreden ve devir alanın 4735 sayılı Kamu İhale Sözleşmeleri Kanununun 16 ncı maddesinde belirtilen durumlarının olmadığına ilişkin beyanlarının bulunması ve devir alacakların ilk ihaledeki şartları gerçekleştirmesi zorunludur. Sözleşmenin devrinin ihale yetkilisi tarafından onaylanması, devredeni, devir tarihine kadar yapmış olduğu işlere ilişkin sorumluluktan kurtarmaz. 
44.2. Sözleşmenin izinsiz devredilmesi veya isim ve statü değişikliği gereği yapılan devirler hariç olmak üzere, bu Sözleşmenin devredildiği tarihten itibaren ileriye veya geriye dönük olarak üç yıl içinde Danışman tarafından başka bir Sözleşmenin devredildiği veya devralındığının İdare tarafından belirlenmesi halinde, Sözleşme feshedilerek, devreden ve devir alan hakkında 4735 sayılı Kamu İhale Sözleşmeleri Kanununun 20, 22 ve 26 ncı madde hükümleri uygulanır. "
4- Danışmnlık Hizmet Alımlarına Ait Tip Sözleşmesi.docx," (Değişik:16/07/2011-27996 R.G./32 md.) Yüklenicinin Ölümü, İflası, Ağır Hastalığı, Tutukluluğu veya Mahkumiyeti ",45,"45.1. Yüklenicinin ölümü, iflası, ağır hastalığı, tutukluluğu veya özgürlüğü kısıtlayıcı bir cezaya mahkumiyeti hallerinde 4735 sayılı Kanunun ilgili hükümlerine göre işlem tesis edilir.
45.2.Ortak girişim tarafından gerçekleştirilen işlerde, ortaklardan birinin ölümü, iflası, ağır hastalığı, tutukluğu veya özgürlüğü kısıtlayıcı bir cezaya mahkumiyeti hallerinde de 4735 sayılı Kanunun ilgili hükümlerine göre işlem tesis edilir."
4- Danışmnlık Hizmet Alımlarına Ait Tip Sözleşmesi.docx, Danışmanın sözleşmeyi feshetmesi,46,"46.1. Danışmanın, Sözleşme yapıldıktan sonra mücbir sebep halleri dışında, malî acz içinde bulunması nedeniyle taahhüdünü yerine getiremeyeceğini gerekçeleri ile birlikte yazılı olarak bildirmesi halinde, ayrıca protesto çekmeye gerek kalmaksızın kesin teminat ve varsa ek kesin teminatlar gelir kaydedilir ve Sözleşme feshedilerek hesabı genel hükümlere göre tasfiye edilir."
4- Danışmnlık Hizmet Alımlarına Ait Tip Sözleşmesi.docx, İdarenin sözleşmeyi feshetmesi ,47,"47.1. (Değişik: 03/07/2009-27277R.G. / 37 md.)Aşağıda belirtilen hallerde İdare Sözleşmeyi fesheder:
	a) Danışmanın taahhüdünü ihale dokümanı ve Sözleşme hükümlerine uygun olarak yerine getirmemesi veya işi süresinde bitirmemesi üzerine, Sözleşmede Bölümünde belirlenen oranda gecikme cezası uygulanmak üzere, İdarenin en az on gün süreli ve nedenleri açıkça belirtilen ihtarına rağmen aynı durumun devam etmesi,
	b) Sözleşmenin uygulanması sırasında Danışmanın 4735 sayılı Kamu İhale Sözleşmeleri Kanununun 25 inci maddesinde belirtilen yasak fiil ve davranışlarda bulunduğunun tespit edilmesi,
	Hallerinde ayrıca protesto çekmeye gerek kalmaksızın kesin teminat ve varsa ek kesin teminatlar gelir kaydedilir ve Sözleşme feshedilerek hesabı genel hükümlere göre tasfiye edilir. "
4- Danışmnlık Hizmet Alımlarına Ait Tip Sözleşmesi.docx, Sözleşmeden önceki yasak fiil veya davranışlar nedeniyle fesih,48,"48.1. Danışmanın, ihale sürecinde 4734 sayılı Kamu İhale Kanununa göre yasak fiil veya davranışlarda bulunduğunun Sözleşme yapıldıktan sonra tespit edilmesi halinde, kesin teminat ve varsa ek kesin teminatlar gelir kaydedilir ve Sözleşme feshedilerek hesabı genel hükümlere göre tasfiye edilir.
48.1.1Ancak, taahhüdün en az % 80‘inin tamamlanmış olması ve taahhüdün tamamlattırılmasında kamu yararı bulunması kaydıyla;
	a) İvediliği nedeniyle taahhüdün kalan kısmının yeniden ihale edilmesi için yeterli sürenin bulunmaması,
	b) Taahhüdün başka bir Danışmana yaptırılmasının mümkün olmaması,
	c) Danışmanın yasak fiil veya davranışının taahhüdünü tamamlamasını engelleyecek nitelikte olmaması,
hallerinde, İdare Sözleşmeyi feshetmeksizin Danışmandan taahhüdünü tamamlanmasını isteyebilir ve bu takdirde Danışman taahhüdünü tamamlamak zorundadır. Ancak bu durumda, Danışman hakkında 4735 sayılı Kamu İhale Sözleşmeleri Kanununun 26 ncı madde hükmüne göre işlem yapılır ve Danışmandan kesin teminat ve varsa ek kesin teminatların tutarı kadar ceza tahsil edilir. Bu ceza hakedişlerden kesinti yapılmak suretiyle de tahsil edilebilir."
4- Danışmnlık Hizmet Alımlarına Ait Tip Sözleşmesi.docx,Sözleşmenin feshine ilişkin düzenlemeler,49,"49.1. (Değişik: 03/07/2009-27277R.G. / 38 md.)Danışmanın mali acz içinde bulunması nedeniyle Sözleşmenin feshi halinde Danışmanın fesih talebinin İdareye intikali, Danışmanın taahhüdünü ihale dokümanı ve Sözleşme hükümlerine uygun olarak yerine getirmemesi veya işi süresinde bitirmemesi durumunda İdarenin noter aracılığı ile nedenleri ve sonuçlarını açıkça belirterek göndereceği ihtarnamede belirlenen ve Danışmana tebliğ edildiği tarihten başlayarak on (10) günden aşağı olmamak üzere verilen ihtarlı sürenin bitimi (Verilen bu süre, Sözleşme süresini etkilemeyeceği gibi gecikme cezası uygulanmasını da engellemez.), Sözleşmenin uygulanması sırasında Danışmanın 4735 sayılı Kamu İhale Sözleşmeleri Kanununun 26 ncı maddesinde sayılan yasak fiil veya davranışlarda bulunduğunun tespit edilmesi ile ihale sürecinde 4735 sayılı Kamu İhale Sözleşmeleri Kanununa göre yasak fiil veya davranışlarda bulunduğunun Sözleşme yapıldıktan sonra tespit edilmesi hallerinde ise tespit tarihi itibariyle, Sözleşme feshedilmiş sayılır. Bu tarihleri izleyen yedi gün içinde İdare tarafından fesih kararı alınır. Bu karar, karar tarihini izleyen beş gün içinde Danışmana bildirilir.
49.2. (Değişik: 07/06/2014-29023R.G. / 25. md.) 4735 sayılı Kamu İhale Sözleşmeleri Kanununun 19, 20 ve 21 inci maddelerine göre Sözleşmenin feshedilmesi halinde, kesin teminat ve varsa ek kesin teminatlar alındığı tarihten gelir kaydedileceği tarihe kadar endeksegöre güncellenir. Güncellenen tutar ile kesin teminat ve varsa ek kesin teminatların tutarı arasındaki fark Danışmandan tahsil edilir.
49.3. Hakedişlerden kesinti yapılmak suretiyle teminat alınmış ise, alıkonulan tutar gelir kaydedileceği gibi, Sözleşmenin feshedildiği tarihten sonra yapılmayan iş miktarına isabet eden teminat tutarı da birinci fıkra hükmüne göre güncellenerek Danışmandan tahsil edilir.
49.4. Sözleşmenin feshi halinde 4735 sayılı Kamu İhale Sözleşmeleri Kanununun 20 nci maddesine göre Danışmanın kesin teminatı ve varsa ek kesin teminatı gelir kaydedilir.Gelir kaydedilen teminatlar, Danışmanın borcuna mahsup edilemez. Ayrıca Danışmanlar hakkında 4735 sayılı Kamu İhale Sözleşmeleri Kanununun ihalelere katılmaktan yasaklamaya ilişkin 26 ncı maddesine göre işlem yapılır ve Sözleşmenin feshi nedeniyle İdarenin uğradığı zarar ve ziyan Danışmana tazmin ettirilir.
49.4.1.Feshedilen Sözleşme konusu işin tasfiyesi genel hükümlere göre yapılır."
4- Danışmnlık Hizmet Alımlarına Ait Tip Sözleşmesi.docx, Mücbir sebeplerden dolayı Sözleşmenin feshi,50,"50.1.Mücbir sebeplerden dolayı İdare veya Danışman sözleşmeyi tek taraflı olarak feshedebilir.Ancak Danışmanın mücbir sebebe dayalı bir süre uzatımı talebi varsa İdarenin sözleşmeyi feshedebilmesi için uzatılan sürenin sonunda işin sözleşme ve eklerine uygun şekilde tamamlanmamış olması gerekir. Sözleşmenin feshedilmesi halinde, hesabı genel hükümlere göre tasfiye edilerek kesin teminat ve varsa ek kesin teminatlar iade edilir."
4- Danışmnlık Hizmet Alımlarına Ait Tip Sözleşmesi.docx,"Sözleşme kapsamında yaptırılabilecek ilave işler, iş eksilişi ve işin tasfiyesi ",51,..................................................................................................................…
